t,x
0.0,1.12
0.005000050000500005,1.1197518616637476
0.01000010000100001,1.1194648362630508
0.015000150001500016,1.119177954340579
0.02000020000200002,1.1188912158246715
0.025000250002500026,1.118604620642967
0.03000030000300003,1.1183181687221715
0.03500035000350003,1.118031859991061
0.04000040000400004,1.1177456943785253
0.04500045000450005,1.117459671813454
0.05000050000500005,1.1171737922247365
0.055000550005500054,1.1168880555412626
0.06000060000600006,1.1166024616919217
0.06500065000650007,1.1163170106056033
0.07000070000700007,1.1160317022111976
0.07500075000750007,1.1157465364375936
0.08000080000800008,1.1154615132136811
0.08500085000850009,1.1151766324683499
0.0900009000090001,1.1148918941304893
0.0950009500095001,1.114607298128989
0.1000010000100001,1.1143228443861446
0.10500105001050011,1.1140385327793976
0.11000110001100011,1.1137543632289262
0.11500115001150012,1.1134703356663356
0.12000120001200013,1.113186450023231
0.12500125001250012,1.1129027062312173
0.13000130001300014,1.1126191042219
0.13500135001350014,1.1123356439268843
0.14000140001400013,1.1120523252777754
0.14500145001450016,1.1117691482061784
0.15000150001500015,1.1114861126436983
0.15500155001550017,1.111203218521941
0.16000160001600017,1.110920465772511
0.16500165001650016,1.1106378543270135
0.17000170001700018,1.1103553841170541
0.17500175001750018,1.1100730550742377
0.1800018000180002,1.1097908671301697
0.1850018500185002,1.1095088202164551
0.1900019000190002,1.1092269142646995
0.19500195001950021,1.1089451492065077
0.2000020000200002,1.1086635249734849
0.2050020500205002,1.1083820414972363
0.21000210002100023,1.1081006987093673
0.21500215002150022,1.107819496541483
0.22000220002200022,1.1075384349251884
0.22500225002250024,1.1072575137920893
0.23000230002300023,1.10697673307379
0.23500235002350026,1.1066960927018965
0.24000240002400025,1.1064155926080135
0.24500245002450025,1.1061352327237466
0.25000250002500024,1.1058550129807005
0.25500255002550026,1.105574933310481
0.2600026000260003,1.1052949936446925
0.26500265002650025,1.105015193914941
0.2700027000270003,1.1047355340528313
0.2750027500275003,1.1044560139899686
0.28000280002800026,1.1041766336579582
0.2850028500285003,1.1038973929884053
0.2900029000290003,1.103618291912915
0.29500295002950033,1.1033393303630925
0.3000030000300003,1.103060508270543
0.3050030500305003,1.1027818255668718
0.31000310003100034,1.102503282183684
0.3150031500315003,1.102224878052585
0.32000320003200033,1.1019466131051796
0.32500325003250036,1.1016684872730733
0.3300033000330003,1.1013905004878712
0.33500335003350035,1.1011126526811785
0.34000340003400037,1.1008349437846006
0.34500345003450034,1.1005573737297423
0.35000350003500036,1.100279942448209
0.3550035500355004,1.1000026498716062
0.3600036000360004,1.0997254959315386
0.36500365003650037,1.0994484805596116
0.3700037000370004,1.0991716036874304
0.3750037500375004,1.0988948652466002
0.3800038000380004,1.0986182651687262
0.3850038500385004,1.0983418033854135
0.39000390003900043,1.0980654798282676
0.3950039500395004,1.0977892944288934
0.4000040000400004,1.0975132471188962
0.40500405004050044,1.097237337829881
0.4100041000410004,1.0969615664934533
0.41500415004150043,1.0966859330412182
0.42000420004200045,1.096410437404781
0.4250042500425004,1.0961350795157465
0.43000430004300044,1.0958598593057203
0.43500435004350047,1.0955847767063074
0.44000440004400043,1.0953098316491132
0.44500445004450045,1.0950350240657427
0.4500045000450005,1.094760353887801
0.4550045500455005,1.0944858210468937
0.46000460004600047,1.0942114254746256
0.4650046500465005,1.0939371671026021
0.4700047000470005,1.0936630458624284
0.4750047500475005,1.0933890616857094
0.4800048000480005,1.0931152145040506
0.4850048500485005,1.0928415041198039
0.4900049000490005,1.0925679303388767
0.4950049500495005,1.0922944930976157
0.5000050000500005,1.0920211923323682
0.5050050500505006,1.091748027979481
0.5100051000510005,1.0914749999753008
0.5150051500515005,1.0912021082561747
0.5200052000520006,1.0909293527584498
0.5250052500525005,1.0906567334184727
0.5300053000530005,1.0903842501725904
0.5350053500535006,1.09011190295715
0.5400054000540006,1.0898396917084983
0.5450054500545005,1.0895676163629822
0.5500055000550006,1.0892956768569486
0.5550055500555006,1.0890238731267445
0.5600056000560005,1.0887522051087168
0.5650056500565006,1.0884806727392125
0.5700057000570006,1.0882092759545785
0.5750057500575007,1.0879380146911615
0.5800058000580006,1.0876668888853087
0.5850058500585006,1.087395898473367
0.5900059000590007,1.087125043391683
0.5950059500595006,1.086854323576604
0.6000060000600006,1.0865837389644768
0.6050060500605007,1.0863132894916483
